Query	Subject	% Similarity
CTL0535	TC_RS02815	79.14
CTL0536	CTL0536	100.0
CTL0536	CT_284	99.72
CTL0536	TC_RS02820	78.17
CTL0537	CTL0537	100.0
CTL0537	CT_285	99.58
CTL0538	CTL0538	100.0
CTL0538	CT_286	99.77
CTL0538	TC_RS02830	85.3
CTL0539	CTL0539	100.0
CTL0539	CT_287	99.81
CTL0540	CTL0540	100.0
CTL0540	CT_288	98.05
CTL0541	CTL0541	100.0
CTL0541	CT_289	98.78
CTL0541	TC_RS02845	87.04
CTL0542	CTL0542	100.0
CTL0542	CT_290	99.56
CTL0543	CT_291	100.0
CTL0543	CTL0543	100.0
CTL0544	CT_292	100.0
CTL0544	CTL0544	100.0
CTL0544	TC_RS02860	84.7
CTL0545	CTL0545	100.0
CTL0545	CT_293	97.3
CTL0545	TC_RS02865	83.84
CTL0546	CTL0546	100.0
CTL0546	CT_294	96.94
CTL0547	CTL0547	100.0
CTL0547	CT_295	98.54
CTL0548	CTL0548	100.0
CTL0548	CT_296	99.36
CTL0549	CTL0549	100.0
CTL0549	CT_297	99.57
CTL0549	TC_RS02885	80.83
CTL0550	CTL0550	100.0
CTL0550	CT_298	99.78
CTL0550	TC_RS02890	82.4
CTL0551	CT_299	100.0
CTL0551	CTL0551	100.0
CTL0552	CTL0552	100.0
CTL0552	CT_300	98.83
CTL0553	CTL0553	100.0
CTL0553	CT_301	99.57
CTL0553	TC_RS02910	78.59
CTL0554	CTL0554	100.0
CTL0554	CT_302	99.61
CTL0554	TC_RS02915	82.7
CTL0555	CTL0555	100.0
CTL0555	CT_303	99.81
CTL0555	CT_304	100.0
CTL0555	CTL0556	100.0
CTL0555	TC_RS02925	94.87
CTL0556	CTL0556	100.0
CTL0556	CT_304	99.53
CTL0556	TC_RS02925	91.31
CTL0556	CT_303	100.0
CTL0556	CTL0555	100.0
CTL0557	CTL0557	100.0
CTL0557	CT_305	99.33
CTL0558	CTL0558	100.0
CTL0558	CT_306	99.67
CTL0559	CTL0559	100.0
CTL0559	CT_307	98.03
CTL0559	TC_RS02940	87.1
CTL0560	CTL0560	100.0
CTL0560	CT_308	99.77
CTL0560	TC_RS02945	86.5
CTL0561	CTL0561	100.0
CTL0561	CT_309	98.38
CTL0561	TC_RS02950	86.41
CTL0561	CPn0087	70.68
CTL0562	CTL0562	100.0
CTL0562	CT_310	98.41
CTL0562	TC_RS02955	83.47
CTL0563	CTL0563	100.0
CTL0563	CT_311	96.62
CTL0563	TC_RS02960	80.87
CTL0564	CTL0564	100.0
CTL0564	CT_312	96.24
CTL0565	CTL0565	100.0
CTL0565	CT_313	97.87
CTL0565	TC_RS02970	86.89
CTL0566	CTL0566	100.0
CTL0566	CT_314	97.33
CTL0566	TC_RS02975	87.07
CTL0566	CPn0082	78.8
CTL0567	CTL0567	100.0
CTL0567	CT_315	99.12
CTL0567	TC_RS02980	87.5
CTL0568	CT_316	100.0
CTL0568	CTL0568	100.0
CTL0568	TC_RS02985	97.71
CTL0568	CPn0080	83.84
CTL0569	CTL0569	100.0
CTL0569	CT_317	98.84
CTL0569	TC_RS02990	91.71
CTL0570	CTL0570	100.0
CTL0570	CT_318	99.14
CTL0570	TC_RS02995	91.7
CTL0571	CTL0571	100.0
CTL0571	CT_319	99.3
CTL0571	TC_RS03000	92.96
CTL0572	CTL0572	100.0
CTL0572	CT_320	99.64
CTL0572	TC_RS03005	90.68
CTL0573	CTL0573	100.0
CTL0573	CT_321	98.39
CTL_t34	CT_t11	100.0
CTL_t34	CTL_t34	100.0
CTL_t34	TC_RS03015	100.0
CTL_t34	CPnt03	95.71
CTL0574	CTL0574	100.0
CTL0574	CT_322	98.82
CTL0574	TC_RS03020	92.15
CTL0574	CPn0074	83.16
CTL_t33	CT_t12	100.0
CTL_t33	CTL_t33	100.0
CTL_t33	TC_RS03025	100.0
CTL_t33	CPnt02	95.83
CTL0575	CTL0575	100.0
CTL0575	CT_323	99.55
CTL0575	TC_RS03030	90.5
CTL0576	CTL0576	100.0
CTL0576	CT_324	99.45
CTL0576	TC_RS03035	79.02
CTL0577	CTL0577	100.0
CTL0577	CT_325	99.78
CTL0578	CTL0578	100.0
CTL0578	CT_326	99.6
CTL0578	CT_326	99.27
CTL0578	CT_326.1	97.69
CTL0580	CT_326.2	100.0
CTL0580	CTL0580	100.0
CTL_t21	CT_t13	100.0
CTL_t21	CTL_t21	100.0
CTL_t21	TC_RS03050	100.0
CTL_t21	CPnt01	91.94
CTL0581	CTL0581	100.0
CTL0581	CT_327	99.2
CTL0582	CTL0582	100.0
CTL0582	CT_328	99.39
CTL0583	CTL0583	100.0
CTL0583	CT_329	99.48
CTL0583	TC_RS03070	81.62
CTL0583A	CTL0583A	100.0
CTL0584	CTL0584	100.0
CTL0584	CT_330	99.27
CTL0585	CTL0585	100.0
CTL0585	CT_331	99.58
CTL0585	TC_RS03085	78.29
CTL0586	CTL0586	100.0
CTL0586	CT_332	99.59
CTL0586	TC_RS03090	83.3
CTL0587	CTL0587	100.0
CTL0587	CT_333	99.74
CTL0587	TC_RS03095	77.85
CTL0588	CTL0588	100.0
CTL0588	CT_334	99.57
CTL0588	TC_RS03100	79.84
CTL0589	CT_335	100.0
CTL0589	CTL0589	100.0
CTL0590	CTL0590	100.0
CTL0590	CT_336	99.71
CTL0591	CTL0591	100.0
CTL0591	CT_337	99.7
CTL0591	TC_RS03115	84.25
CTL0592	CTL0592	100.0
CTL0592	CT_338	99.57
CTL0592a	CTL0592a	100.0
CTL0592a	CT_339	100.0
CTL0592a	CTL0593	100.0
CTL0593	CTL0593	100.0
CTL0593	CT_339	99.74
CTL0593	TC_RS03130	76.1
CTL0593	CTL0592a	100.0
CTL0594	CTL0594	100.0
CTL0594	CT_340	99.85
CTL0594	TC_RS03135	83.95
CTL0595	CTL0595	100.0
CTL0595	CT_341	99.41
CTL0595	TC_RS03140	85.07
CTL0596	CTL0596	100.0
CTL0596	CT_342	99.44
CTL0596	TC_RS03145	94.32
CTL0597	CTL0597	100.0
CTL0597	CT_343	99.68
CTL0598	CTL0598	100.0
CTL0598	CT_344	99.67
CTL0598	TC_RS03155	84.76
CTL0599	CTL0599	100.0
CTL0599	CT_345	99.18
CTL0600	CTL0600	100.0
CTL0600	CT_346	99.67
CTL0601	CTL0601	100.0
CTL0601	CT_347	99.79
CTL0601	TC_RS03170	83.32
CTL0602	CTL0602	100.0
CTL0602	CT_348	99.43
CTL0602	TC_RS03175	83.93
CTL0603	CTL0603	100.0
CTL0603	CT_349	99.66
CTL0603	TC_RS03180	84.26
CTL0604	CTL0604	100.0
CTL0604	CT_350	99.71
CTL0604	TC_RS03185	79.27
CTL0605	CTL0605	100.0
CTL0605	CT_351	99.24
CTL0605	TC_RS03190	81.67
CTL0606	CTL0606	100.0
CTL0606	CT_352	100.0
CTL0606	TC_RS03195	90.0
CTL0607	CT_353	100.0
CTL0607	CTL0607	100.0
CTL0608	CTL0608	100.0
CTL0608	CT_354	99.88
CTL0608	TC_RS03205	82.85
CTL0609	CTL0609	100.0
CTL0609	CT_355	99.53
CTL0609	TC_RS03210	82.86
CTL0610	CTL0610	100.0
CTL0610	CT_356	99.48
CTL_t28	CTL_t28	100.0
CTL_t28	TC_RS03220	98.85
CTL_t28	CT_t14	98.81
CTL0611A	CTL0611A	100.0
CTL0611A	CT_357	99.4
CTL0611A	CT_357R	100.0
CTL0612	CTL0612	100.0
CTL0612	CT_358	98.25
CTL0613	CTL0613	100.0
CTL0613	CT_359	99.32
CTL0614	CTL0614	100.0
CTL0614	CT_360	99.36
CTL0615	CTL0615	100.0
CTL0615	CT_361	99.54
CTL0616	CTL0616	100.0
CTL0616	CT_362	99.54
CTL0617	CTL0617	100.0
CTL0617	CT_363	99.6
CTL0617	TC_RS03255	80.56
CTL0618	CTL0618	100.0
CTL0618	CT_364	99.34
CTL0619	CTL0619	100.0
CTL0619	CT_365	98.96
CTL0620	CTL0620	100.0
CTL0620	CT_366	99.32
CTL0620	TC_RS03270	80.0
CTL0620	CT_367	100.0
CTL0620	CTL0621	100.0
CTL0621	CTL0621	100.0
CTL0621	CT_367	99.46
CTL0621	CT_366	100.0
CTL0621	CTL0620	100.0
CTL0622	CTL0622	100.0
CTL0622	CT_368	99.44
CTL0623	CTL0623	100.0
CTL0623	CT_369	99.73
CTL0624	CTL0624	100.0
CTL0624	CT_370	99.45
CTL0625	CTL0625	100.0
CTL0625	CT_371	99.36
CTL0626	CTL0626	100.0
CTL0626	CT_372	99.32
CTL0627	CTL0627	100.0
CTL0627	CT_373	99.32
CTL0628	CTL0628	100.0
CTL0628	CT_374	99.52
CTL0628	TC_RS03310	81.17
CTL0629	CTL0629	100.0
CTL0629	CT_375	99.81
CTL0629	TC_RS03315	82.88
CTL0630	CTL0630	100.0
CTL0630	CT_376	99.59
CTL0630	TC_RS03320	83.18
CTL0631	CT_377	100.0
CTL0631	CTL0631	100.0
CTL0633	CTL0633	100.0
CTL0633	CT_378	99.56
CTL0633	TC_RS03330	80.6
CTL0634	CTL0634	100.0
CTL0634	CT_379	99.48
CTL0635	CTL0635	100.0
CTL0635	CT_380	99.38
CTL0636	CTL0636	100.0
CTL0636	CT_381	99.1
CTL0637	CTL0637	100.0
CTL0637	CT_382	99.76
CTL0638	CTL0638	100.0
CTL0638	CT_382.1	98.96
CTL0639	CTL0639	100.0
CTL0639	CT_383	99.45
CTL0640	CTL0640	100.0
CTL0640	CT_384	99.88
CTL0640	TC_RS03365	77.48
CTL0641	CTL0641	100.0
CTL0641	CT_385	99.7
CTL0641	TC_RS03370	89.85
CTL0642	CTL0642	100.0
CTL0642	CT_386	99.66
CTL0642	TC_RS03375	83.91
CTL0642	TC_RS03380	100.0
CTL0643	CTL0643	100.0
CTL0643	CT_387	99.66
CTL0644	CTL0644	100.0
CTL0644	CT_388	99.71
CTL0645	CTL0645	100.0
CTL0645	CT_389	99.43
CTL0645	TC_RS03395	83.58
CTL0646	CTL0646	100.0
CTL0646	CT_390	99.66
CTL0647	CTL0647	100.0
CTL0647	CT_391	99.5
CTL0648	CTL0648	100.0
CTL0648	CT_392	99.2
CTL0649	CTL0649	100.0
CTL0649	CT_393	99.48
CTL0649	TC_RS03415	80.88
CTL0650	CTL0650	100.0
CTL0650	CT_394	99.24
CTL0650	TC_RS03420	83.83
CTL0651	CTL0651	100.0
CTL0651	CT_395	99.83
CTL0651	TC_RS03425	87.8
CTL0652	CTL0652	100.0
CTL0652	CT_396	99.9
CTL0652	TC_RS03430	88.25
CTL0652	CPn0503	77.68
CTL0654	CTL0654	100.0
CTL0654	CT_397	99.57
CTL0655	CTL0655	100.0
CTL0655	CT_398	99.61
CTL0655	TC_RS03440	88.77
CTL0655	CPn0525	78.29
CTL655a	CTL655a	100.0
CTL655a	CT_398.1	99.68
CTL655a	TC_RS04740	91.15
CTL655a	CPns02	81.61
CTL0656	CTL0656	100.0
CTL0656	CT_399	99.19
CTL0656	TC_RS03445	81.74
CTL0657	CTL0657	100.0
CTL0657	CT_400	99.49
CTL0657	TC_RS03450	81.57
CTL0658	CTL0658	100.0
CTL0658	CT_401	99.68
CTL0659	CTL0659	100.0
CTL0659	CT_402	99.46
CTL0659	TC_RS03460	82.33
CTL0660	CTL0660	100.0
CTL0660	CT_403	99.63
CTL0660	TC_RS03465	81.86
CTL0661	CTL0661	100.0
CTL0661	CT_404	99.15
CTL0661	TC_RS03470	82.53
CTL0662	CTL0662	100.0
CTL0662	CT_405	99.5
CTL0663	CTL0663	100.0
CTL0663	CT_406	99.57
CTL0663	TC_RS03480	89.47
CTL0664	CTL0664	100.0
CTL0664	CT_407	99.73
CTL0664	TC_RS03485	89.87
CTL0665	CTL0665	100.0
CTL0665	CT_408	98.61
CTL0665	TC_RS03490	80.59
CTL0666	CTL0666	100.0
CTL0666	CT_409	99.56
CTL0666	TC_RS03495	81.13
CTL0667	CTL0667	100.0
CTL0667	CT_410	99.61
CTL0667	TC_RS03500	81.88
CTL0668	CTL0668	100.0
CTL0668	CT_411	99.73
CTL0668	TC_RS03505	79.47
CTL0669	CTL0669	100.0
CTL0669	CT_412	99.9
CTL0669	TC_RS03510	77.69
CTL0670	CTL0670	100.0
CTL0670	CT_413	98.63
CTL0670	TC_RS03515	76.04
CTL0671	CTL0671	100.0
CTL0671	CT_414	99.39
CTL0671	CT_414	98.87
CTL0671	CT_414	97.7
CTL0671	TC_RS03520	80.18
CTL_t29	CTL_t29	100.0
CTL_t29	TC_RS03525	100.0
CTL_t29	CT_t15	100.0
CTL_t29	CPnt15	97.7
CTL0672	CTL0672	100.0
CTL0672	CT_415	99.76
CTL0673	CTL0673	100.0
CTL0673	CT_416	99.86
CTL0674	CTL0674	100.0
CTL0674	CT_417	99.66
CTL0674	CTL0675	100.0
CTL0674	CT_418	98.82
CTL0675	CTL0675	100.0
CTL0675	CT_418	99.4
CTL0675	TC_RS03545	84.28
CTL0675	CTL0674	100.0
CTL0675	CT_417	98.82
CTL0676	CTL0676	100.0
CTL0676	CT_419	99.6
CTL0676	TC_RS03550	94.84
CTL0677	CTL0677	100.0
CTL0677	CT_420	99.38
CTL0677	TC_RS03555	93.21
CTL_t24	CT_t16	100.0
CTL_t24	CTL_t24	100.0
CTL_t24	TC_RS03560	100.0
CTL_t24	CPnt16	97.26
CTL0678	CTL0678	100.0
CTL0678	CT_421	99.15
CTL0678	TC_RS03565	82.97
CTL0679	CTL0679	100.0
CTL0679	CT_421.1	99.38
CTL0680	CTL0680	100.0
CTL0680	CT_421.2	99.38
CTL0680	TC_RS04815	91.61
CTL0681	CTL0681	100.0
CTL0681	CT_422	99.59
CTL0681	TC_RS03570	82.82
CTL0682	CTL0682	100.0
CTL0682	CT_423	99.46
CTL0682	TC_RS03575	81.95
CTL0683	CT_424	100.0
CTL0683	CTL0683	100.0
CTL0683	TC_RS03580	87.54
CTL0684	CTL0684	100.0
CTL0684	CT_425	99.79
CTL0684	TC_RS03585	83.98
CTL0685	CTL0685	100.0
CTL0685	CT_426	99.82
CTL0685	CT_427	100.0
CTL0685	CTL0686	100.0
CTL0686	CTL0686	100.0
CTL0686	CT_427	99.64
CTL0686	CTL0687	100.0
CTL0686	CT_428	98.46
CTL0686	CT_426	100.0
CTL0686	CTL0685	100.0
CTL0687	CTL0687	100.0
CTL0687	CT_428	99.71
CTL0687	CTL0686	100.0
CTL0687	CT_427	98.46
CTL0688	CTL0688	100.0
CTL0688	CT_429	98.89
CTL0688	TC_RS03605	85.78
CTL0689	CTL0689	100.0
CTL0689	CT_430	99.88
CTL0689	CT_431	100.0
CTL0689	CTL0690	100.0
CTL0690	CTL0690	100.0
CTL0690	CT_431	99.65
CTL0690	TC_RS03615	87.91
CTL0690	CT_430	100.0
CTL0690	CTL0689	100.0
CTL0691	CTL0691	100.0
CTL0691	CT_432	99.73
CTL0691	TC_RS03620	84.86
CTL0692	CTL0692	100.0
CTL0692	CT_433	99.55
CTL0693	CTL0693	100.0
CTL0693	CT_434	99.81
CTL0694	CTL0694	100.0
CTL0694	CT_435	99.72
CTL0695	CTL0695	100.0
CTL0695	CT_436	99.69
CTL0695	TC_RS03640	93.71
CTL0695	CPn0549	83.07
CTL0696	CTL0696	100.0
CTL0696	CT_437	99.52
CTL0696	TC_RS03645	85.91
CTL0696	CPn0550	79.52
CTL0697	CTL0697	100.0
CTL0697	CT_438	99.79
CTL0697	TC_RS03650	92.62
CTL0698	CTL0698	100.0
CTL0698	CT_439	98.92
CTL0698	TC_RS03655	94.89
CTL0699	CTL0699	100.0
CTL0699	CT_440	99.71
CTL0700	CTL0700	100.0
CTL0700	CT_441	99.59
CTL0700	TC_RS03665	82.19
CTL0701	CTL0701	100.0
CTL0701	CT_442	95.21
CTL0702	CTL0702	100.0
CTL0702	CT_443	99.28
CTL0702	TC_RS03680	88.42
CTL0702	CPn0557	75.09
CTL0703	CTL0703	100.0
CTL0703	CT_444	99.25
CTL0703	TC_RS03685	89.93
CTL0704	CTL0704	100.0
CTL0704	CT_444.1	99.56
CTL0705	CTL0705	100.0
CTL0705	CT_445	99.54
CTL0705	TC_RS03695	85.14
CTL0706	CTL0706	100.0
CTL0706	CT_446	99.64
CTL0706	TC_RS03700	84.0
CTL0707	CTL0707	100.0
CTL0707	CT_447	99.72
CTL0708a	CTL0708a	100.0
CTL0708a	CT_448	99.57
CTL0708a	TC_RS03710	81.07
CTL0708a	CTL0708	100.0
CTL0708	CT_448	100.0
CTL0708	CTL0708	100.0
CTL0708	CTL0708a	100.0
CTL0709	CTL0709	100.0
CTL0709	CT_449	99.4
CTL0710	CTL0710	100.0
CTL0710	CT_450	99.34
CTL0710	TC_RS03720	84.67
CTL0711	CTL0711	100.0
CTL0711	CT_451	99.46
CTL0712	CTL0712	100.0
CTL0712	CT_452	99.69
CTL0712	TC_RS03730	80.34
CTL0713	CT_453	100.0
CTL0713	CTL0713	100.0
CTL0714	CTL0714	100.0
CTL0714	CT_454	99.59
CTL0714	TC_RS03740	80.99
CTL0715	CTL0715	100.0
CTL0715	CT_455	99.48
CTL0716	CTL0716	100.0
CTL0716	CTL0716	93.09
CTL0716	CTL0716	93.09
CTL0716	CTL0716	95.09
CTL0716	CTL0716	95.09
CTL0716	CTL0716	97.36
CTL0716	CTL0716	97.36
CTL0716	CTL0716	92.88
CTL0716	CTL0716	92.88
CTL0716	CTL0716	95.8
CTL0716	CTL0716	95.8
CTL0716	CTL0716	100.0
CTL0716	CTL0716	100.0
CTL0716	CTL0716	100.0
CTL0716	CTL0716	100.0
CTL0716	CTL0716	100.0
CTL0716	CTL0716	100.0
CTL0716	CT_456	96.76
CTL0716	CT_456	94.09
CTL0716	CT_456	99.21
CTL0716	CT_456	92.13
CTL0716	CT_456	92.13
CTL0716	CT_456	90.78
CTL0716	CT_456	91.8
CTL0716	CT_456	92.34
CTL0716	CT_456	89.22
CTL0716	CT_456	89.19
CTL0717	CTL0717	100.0
CTL0717	CT_457	99.72
CTL0717	TC_RS03755	83.68
CTL0718	CT_458	100.0
CTL0718	CTL0718	100.0
CTL0719	CTL0719	100.0
CTL0719	CT_459	99.28
CTL0719	TC_RS03765	86.34
CTL0720	CTL0720	100.0
CTL0720	CT_460	98.85
CTL0720	TC_RS03770	88.12
CTL0721	CTL0721	100.0
CTL0721	CT_461	99.09
CTL0721	TC_RS03775	83.15
CTL0722	CTL0722	100.0
CTL0722	CT_462	99.39
CTL0722	TC_RS03780	80.78
CTL0723	CTL0723	100.0
CTL0723	CT_463	99.5
CTL0723	CT_464	100.0
CTL0723	CTL0724	100.0
CTL0724	CTL0724	100.0
CTL0724	CT_464	99.11
CTL0724	CT_463	100.0
CTL0724	CTL0723	100.0
CTL0725	CTL0725	100.0
CTL0725	CT_465	99.84
CTL_t16	CT_t17	100.0
CTL_t16	CTL_t16	100.0
CTL_t16	TC_RS03800	100.0
CTL_t16	CPnt17	95.18
CTL0726	CTL0726	100.0
CTL0726	CT_466	98.79
CTL0727	CTL0727	100.0
CTL0727	CT_467	99.62
CTL0727	TC_RS03810	81.34
CTL0728	CTL0728	100.0
CTL0728	CT_468	99.91
CTL_t04	CT_t18	100.0
CTL_t04	CTL_t04	100.0
CTL_t04	TC_RS03820	100.0
CTL_t04	CPnt18	97.3
CTL0729	CT_469	100.0
CTL0729	CTL0729	100.0
CTL0729	CT_470	100.0
CTL0729	CTL0730	100.0
CTL0730	CTL0730	100.0
CTL0730	CT_470	99.45
CTL0730	CT_469	100.0
CTL0730	CTL0729	100.0
CTL0731	CTL0731	100.0
CTL0731	CT_471	99.5
CTL0731	TC_RS03835	84.14
CTL_t18	CT_t19	100.0
CTL_t18	CTL_t18	100.0
CTL_t18	CPnt19	100.0
CTL_t18	TC_RS03840	100.0
CTL0733	CTL0733	100.0
CTL0733	CT_472	99.62
CTL0733	TC_RS03850	83.14
CTL0734	CTL0734	100.0
CTL0734	CT_473	99.68
CTL0734	CTL0735	100.0
CTL0734	CT_474	98.39
CTL0735	CTL0735	100.0
CTL0735	CT_474	99.46
CTL0735	CTL0734	100.0
CTL0735	CT_473	98.39
CTL0736	CTL0736	100.0
CTL0736	CT_475	99.54
CTL0736	TC_RS03865	80.34
CTL0737	CTL0737	100.0
CTL0737	CT_476	99.48
CTL0737	TC_RS03870	82.3
CTL0738	CTL0738	100.0
CTL0738	CT_477	98.83
CTL0739	CTL0739	100.0
CTL0739	CT_478	99.54
CTL0740	CTL0740	100.0
CTL0740	CT_479	99.79
CTL0741	CTL0741	100.0
CTL0741	CT_480	99.76
CTL0741	TC_RS03890	81.89
CTL0742a	CTL0742a	100.0
CTL0742a	CT_480.1	99.36
CTL0742	CTL0742	100.0
CTL0742	CT_481	99.59
CTL0743	CTL0743	100.0
CTL0743	CT_482	99.85
CTL0744	CTL0744	100.0
CTL0744	CT_483	99.73
CTL0745	CTL0745	100.0
CTL0745	CT_484	99.5
CTL0745	TC_RS03910	82.7
CTL0746	CTL0746	100.0
CTL0746	CT_485	99.37
CTL0747	CTL0747	100.0
CTL0747	CT_486	99.62
CTL0747	TC_RS03920	84.02
CTL0748	CTL0748	100.0
CTL0748	CT_487	99.65
CTL0748	TC_RS03925	82.96
CTL0749	CTL0749	100.0
CTL0749	CT_488	99.73
CTL0749	TC_RS03930	79.11
CTL0750	CTL0750	100.0
CTL0750	CT_489	99.85
CTL0750	TC_RS03935	84.54
CTL0751	CTL0751	100.0
CTL0751	CT_490	99.6
CTL0751	TC_RS03940	78.66
CTL0752	CTL0752	100.0
CTL0752	CT_491	99.57
CTL0752	TC_RS03945	85.95
CTL0753	CTL0753	100.0
CTL0753	CT_492	99.67
CTL0753	TC_RS03950	91.95
CTL0754	CTL0754	100.0
CTL0754	CT_493	99.19
CTL0754	TC_RS03955	80.33
CTL0755	CTL0755	100.0
CTL0755	CT_494	99.4
CTL0755	TC_RS03960	77.8
CTL0756	CTL0756	100.0
CTL0756	CT_495	99.14
CTL0757	CTL0757	100.0
CTL0757	CT_496	99.41
CTL_t30	CTL_t30	100.0
CTL_t30	TC_RS03975	98.88
CTL_t30	CPnt20	97.75
CTL_t30	CT_t20	98.81
CTL0758	CT_496.1	100.0
CTL0758	CTL0758	100.0
CTL0759	CTL0759	100.0
CTL0759	CT_497	99.51
CTL0759	TC_RS03980	83.59
CTL0760	CTL0760	100.0
CTL0760	CT_498	99.45
CTL0760	TC_RS03985	81.73
CTL0761	CT_499	100.0
CTL0761	CTL0761	100.0
CTL0761	TC_RS03990	80.74
CTL0762	CTL0762	100.0
CTL0762	CT_500	99.3
CTL0763	CTL0763	100.0
CTL0763	CT_501	99.67
CTL0764	CT_502	100.0
CTL0764	CTL0764	100.0
CTL0765	CTL0765	100.0
CTL0765	CT_503	99.46
CTL0765	TC_RS04010	86.31
CTL_t19	CT_t21	100.0
CTL_t19	CTL_t19	100.0
CTL_t19	TC_RS04015	100.0
CTL_t19	CPnt21	97.59
CTL0766	CTL0766	100.0
CTL0766	CT_504	99.08
CTL0766	TC_RS04020	78.65
CTL0767	CTL0767	100.0
CTL0767	CT_505	99.4
CTL0767	TC_RS04025	89.19
CTL0768	CTL0768	100.0
CTL0768	CT_506	99.53
CTL0768	TC_RS04030	91.94
CTL0769	CTL0769	100.0
CTL0769	CT_507	99.65
CTL0769	TC_RS04035	89.34
CTL0769	CPn0626	76.04
CTL0770	CTL0770	100.0
CTL0770	CT_508	99.75
CTL0770	TC_RS04040	94.24
CTL0771	CTL0771	100.0
CTL0771	CT_509	99.19
CTL0771	TC_RS04045	95.12
CTL0772	CTL0772	100.0
CTL0772	CT_510	99.42
CTL0772	TC_RS04050	86.32
CTL0773	CTL0773	100.0
CTL0773	CT_511	99.54
CTL0773	TC_RS04055	91.03
CTL0774	CTL0774	100.0
CTL0774	CT_512	99.4
CTL0774	TC_RS04060	95.58
CTL0775	CTL0775	100.0
CTL0775	CT_513	99.73
CTL0775	TC_RS04065	93.55
CTL0776	CTL0776	100.0
CTL0776	CT_514	99.28
CTL0776	TC_RS04070	93.3
CTL0777	CTL0777	100.0
CTL0777	CT_515	99.0
CTL0777	TC_RS04075	93.03
CTL0778	CTL0778	100.0
CTL0778	CT_516	99.45
CTL0778	TC_RS04080	92.08
CTL0779	CTL0779	100.0
CTL0779	CT_517	98.81
CTL0779	TC_RS04085	97.32
CTL0780	CTL0780	100.0
CTL0780	CT_518	98.92
CTL0780	CPn0637	81.35
CTL0781	CT_519	100.0
CTL0781	CTL0781	100.0
CTL0781	TC_RS04095	94.05
CTL0782	CTL0782	100.0
CTL0782	CT_520	99.09
CTL0782	TC_RS04100	95.43
CTL0783	CTL0783	100.0
CTL0783	CT_521	99.76
CTL0783	TC_RS04105	96.88
CTL0783	CPn0640	83.41
CTL0784	CTL0784	100.0
CTL0784	CT_522	99.56
CTL0784	TC_RS04110	91.25
CTL0785	CTL0785	100.0
CTL0785	CT_523	98.81
CTL0785	TC_RS04115	89.88
CTL0786	CT_524	100.0
CTL0786	CTL0786	100.0
CTL0786	TC_RS04120	97.75
CTL0787	CTL0787	100.0
CTL0787	CT_525	99.88
CTL0787	TC_RS04125	90.08
CTL0788	CTL0788	100.0
CTL0788	CT_526	99.11
CTL0788	TC_RS04130	90.18
CTL0789	CTL0789	100.0
CTL0789	CT_527	99.25
CTL0789	TC_RS04135	87.74
CTL0790	CTL0790	100.0
CTL0790	CT_528	99.4
CTL0790	TC_RS04140	92.19
CTL0791	CTL0791	100.0
CTL0791	CT_529	96.88
CTL0792	CTL0792	100.0
CTL0792	CT_530	99.68
CTL0793	CTL0793	100.0
CTL0793	CT_531	99.76
CTL0793	TC_RS04155	87.43
CTL0794	CT_532	100.0
CTL0794	CTL0794	100.0
CTL0795	CTL0795	100.0
CTL0795	CT_533	99.65
CTL0795	TC_RS04165	84.9
CTL0796	CTL0796	100.0
CTL0796	CT_534	99.63
CTL0796	TC_RS04170	77.84
CTL0797	CT_535	100.0
CTL0797	CTL0797	100.0
CTL0797	CPn0654	76.31
CTL0798	CTL0798	100.0
CTL0798	CT_536	99.6
CTL0798	TC_RS04180	86.04
CTL0799	CTL0799	100.0
CTL0799	CT_537	99.16
CTL0800	CTL0800	100.0
CTL0800	CT_538	99.16
CTL0800	TC_RS04190	89.54
CTL0800	CPn0658	77.04
CTL_t17	CT_t22	100.0
CTL_t17	CTL_t17	100.0
CTL_t17	TC_RS04195	100.0
CTL_t17	CPnt22	96.43
CTL0801	CTL0801	100.0
CTL0801	CT_539	99.68
CTL0801	TC_RS04200	86.89
CTL0802	CTL0802	100.0
CTL0802	CT_540	99.12
CTL0803	CTL0803	100.0
CTL0803	CT_541	99.45
CTL0803	TC_RS04210	82.3
CTL0804	CTL0804	100.0
CTL0804	CT_542	99.54
CTL0804	TC_RS04215	84.99
CTL0805	CTL0805	100.0
CTL0805	CT_543	99.61
CTL0805	TC_RS04220	81.89
CTL0806	CTL0806	100.0
CTL0806	CT_544	99.42
CTL0806	TC_RS04225	86.01
CTL0807	CTL0807	100.0
CTL0807	CT_545	99.65
CTL0807	TC_RS04230	83.04
CTL0808	CTL0808	100.0
CTL0808	CT_546	99.77
CTL0808	TC_RS04240	85.85
CTL0809	CTL0809	100.0
CTL0809	CT_547	99.48
CTL0809	TC_RS04245	82.78
CTL0810	CTL0810	100.0
CTL0810	CT_548	99.83
CTL0811	CTL0811	100.0
CTL0811	CT_549	99.77
CTL0812	CT_550	100.0
CTL0812	CTL0812	100.0
CTL0812	TC_RS04260	85.53
CTL0813	CTL0813	100.0
CTL0813	CT_551	99.32
CTL0813	TC_RS04265	79.8
CTL0814	CTL0814	100.0
CTL0814	CT_552	99.51
CTL0815	CTL0815	100.0
CTL0815	CT_553	99.28
CTL0815	TC_RS04275	79.95
CTL0817	CTL0817	100.0
CTL0817	CT_554	99.51
CTL0817	TC_RS04280	79.84
CTL0818	CTL0818	100.0
